ROCO_58207,"Angiogram of the left eye showing a large, well-defined, left-sided, subretinal hemorrhage.",Fundus photograph showing a retinal tear next to a lattice degeneration.
ROCO_03041,Postoperative radiograph showing the complete removal of the tumor.,"A radiographic sinugram, clearly demonstrating the fistulous tract communicating with the second part of the duodenum"
ROCO_21806,CT scan of the abdomen showing a large mass in the right kidney.,CT scan of hepatobiliary system
ROCO_36529,"Corneal angiogram showing a large, well-defined, central, non-angiogenic lesion in the left eye.",Early arteriovenous phase fluorescein angiogram demonstrating early central hyperfluorescence of the choroidal neovascularization. Note blockage of fluorescence by hemorrhage and relative lack of fluorescence in surrounding subretinal fluid.
ROCO_23111,The needle was inserted into the right femoral artery. The arrow indicates the needle tip. The arrowhead indicates the needle. The arrow indicates the needle. The arrow indicates the needle. The arrow indicates the needle. The arrow indicates the needle.,"Photo showing lens epithelial cells starting their migration, from the periphery to the center, through the optic–haptic junction of 1-piece Acrysof SA 60 AT (whitish area on the junction). Arrow 1 shows the route of cells on the optic–haptic junction and arrow 2 shows the area where these cells seem to be directed, contributing to posterior capsule opaciification formation."
ROCO_47861,"Angiogram showing the presence of a large, well-defined, central, non-angiogenic, non-vascular, non-angiogenic, non-angiogenic, non-angiogenic, non-angi","Disciform scar following PDT. Fundus picture of a patient with AMD-related SFCNV that evolved into a disciform scar following two sessions of PDT. This was the largest scar that developed following treatment (GLD: 4700 μm).Abbreviations: AMD, age-related macular degeneration; GLD, greatest linear dimension; PDT, photodynamic therapy; SFCNV, subfoveal choroidal neovascularization."
ROCO_07327,"Axial T2-weighted magnetic resonance imaging of the chest showing a large, well-defined, hyperintense lesion in the right upper lobe (arrows). The lesion is located in the right upper lobe and is associated with",Axial computed tomography (1A) of the orbit performed more than eight months after the initial injury demonstrates high attenuation particulate matter in a tract along the right lateral orbit (arrows).
ROCO_49606,"Axial T2-weighted magnetic resonance imaging of the brain showing a large, hyperintense lesion in the right parietal lobe (arrow). The lesion is hyperintense and extends into the right temporal lobe. The lesion",Axial T2 magnetic resonance imaging image illustrates area of signal abnormality in the lateral aspect of the right orbit. Foreign body induced signal abnormality (susceptibility artifact) represents metal particulate matter.
ROCO_19642,CT scan of abdomen showing a large mass in the right lower lobe of the liver.,CT scan demonstrating the presence of air in the left lobe of the liver extending beyond 2 cm from the liver capsule
ROCO_43100,Lateral view of the pelvis showing the posterior wall of the bladder (arrows) and the posterior wall of the rectum (arrowhead). The posterior wall of the bladder is seen to be slightly elevated (arrows) and the posterior,"Intravenous Urography. Intravenous urography showed good excretion of contrast by the left kidney and ureter, however, there was no contrast medium excretion on the right side. In addition, an oval structure with peripheral calcification appeared in projection to the pelvis, which compressed the urinary bladder from cranial."
ROCO_56773,Chest X-ray showing a large left pleural effusion.,Chest X-ray shows homogenous opacity present at the middle and lower zones of the right lung obliterating the outline of the right dome of the diaphragm and the right CP angle suggesting pulmonary consolidation with large right pleural effusion. Left lung is clear
ROCO_60352,Chest X-ray showing a large left ventricular mass.,Chest X ray showing a bilateral mass lesions
ROCO_19827,Postoperative chest X-ray showing the left ventricular assist device.,This child has had a midline sternotomy (hollow arrowhead); a mediastinal drainage catheter is seen in place (white hollow arrow); there is a pericardial pacing wire (black arrow) and a nasogastric tube — all in a satisfactory position
ROCO_72165,Chest X-ray showing a large left-sided pleural effusion. The arrow indicates the pleural effusion.,"The nasogastric tube has entered the left lower lobe bronchus, causing partial collapse and consolidation of the left lower lobe. This serious misplacement can particularly happen in unconscious patients and patients on ventilators"
ROCO_07459,Chest X-ray showing a large left pleural effusion (arrow) and a small right pleural effusion (arrowhead). The left pleural effusion is more prominent than the right pleural effusion. The left pleural eff,"Chest x-ray findings of a pneumopericardium shown as a lucent line around the heart extending up to the main pulmonary arteries (solid white arrows). Air may accumulate inferior to the cardiac shadow, which crosses the midline above the diaphragm, which is said to be diagnostic for pneumopericardium, the so-called continuous diaphragm sign (hollow arrow)"
ROCO_01468,Chest X-ray showing a large left pleural effusion (A) and a small right pleural effusion (B). The left pleural effusion is more prominent than the right pleural effusion. The left pleural effusion,Chest X-Ray showing pneumothorax secondary to blocked chest tube. A. Pleural white line B. Blocked chest tube
ROCO_81166,MRI of the brain showing a large mass in the right temporal lobe.,MR T2 axial image showing contusion of the brainstem
ROCO_81179,Postoperative lateral radiograph of the neck showing a large mass in the right parotid gland.,X-ray showing presence of subcutaneous gas formation
ROCO_47188,Panoramic radiograph showing the presence of a large radiopaque lesion in the left maxillary sinus.,Cephalometric image of experimental model showing rapid prototype geometry and markers.
ROCO_35779,"Ultrasonography of the left kidney showing a large, well-defined, non-enhancing mass (arrow) in the left kidney. The mass is located in the left renal pelvis and is not associated with any other neoplasm.","Transperineal sonography of normal female anatomy is shown. Transperineal sonogram from normal one-week-old girl showing bladder (B), symphysis pubis (S) and vagina (V) between urethra (U) and rectum (R) and normal rectum directing posteriorly to anus is shown. Echogenic fat plane was present between rectum and vagina (arrow)."
ROCO_49457,CT scan of the abdomen showing a large mass in the right kidney.,"Multiplanar and 3-D reconstruction CT scan showed abnormally dilated descending colon and tortuous twisting loop, worsening the neurogenic chronic faecal stagnation."
ROCO_19984,Chest X-ray showing a large right-sided pleural effusion.,Plain X-ray of the abdomen showing multiple radio-opaque shadows in the colon
ROCO_74260,Postoperative view of the left ventricle.,Postoperative image of resected specimen
ROCO_71402,Left main coronary artery (arrow) showing a large thrombus in the left main coronary artery.,Fasciola caused an obstructive mass in common bile duct
ROCO_14161,Postoperative abdominal CT scan showing the stent in the right hepatic duct.,"M-membrane,A-aperture,AV-anal verge preoperative colostogram"
ROCO_07734,Computed tomography of the neck showing a large mass in the right paranasal sinus.,"MRI of the cervical spine, coronal view: contrast enhancement in the lower cervical cord"
ROCO_37652,"CT scan of the abdomen showing a large, well-defined, hypodense lesion in the right kidney (arrow). The lesion is located in the right kidney and is not associated with any other neoplasm. The lesion is",Post-contrast CT. About a 1.3 cm round focal lesion with low attenuation density (arrow) showing a target-like appearance of mild contrast enhancement with centrally non-enhancing necrotic area in the right lobe of the liver suggests a single hepatic metastasis.
ROCO_32086,CT scan of abdomen showing a large mass in the right lower lobe of the liver.,Post-contrast CT. About 3 cm low attenuation density lesion (arrowheads) in left lobe of the liver suggests a metastatic malignancy.
ROCO_43992,CT scan of the abdomen showing a large mass in the right lower lobe.,Computed tomography scan of abdomen and pelvis demonstrating horseshoe shaped kidney and a large multiseptated cystic lesion immediately anterior to the right renal pelvis with central calcification (arrow).
ROCO_35848,"A corneal angiogram showing a large, central, and well-defined, central, and well-defined, central, and well-defined, central, and well-defined, central, and well-defined, central, and",Fundus photographs of the case showing the choroidal neovascular membrane and peripapillary atrophy.
ROCO_41221,CT scan of abdomen showing a large mass in the right kidney.,"A 55-year-old woman with a history of recurrent epistaxis, intestinal bleeding, and liver involvement of HHT. Abdominal contrast-enhanced MDCT shows hepatic and pancreatic abnormalities. A 1-mm-thick axial image in the arterial phase shows clearly the pancreatic telangiectasis (arrow), hepatic left lobe enhancement heterogenicity, and hepatic artery enlargement"
ROCO_03851,Ultrasound image of the right kidney.,CRS-catheter is introduced until reached the opposite wall of the cyst cavity under ultrasound guidance.
ROCO_54966,Ultrasonography of the right shoulder showing a large mass in the right shoulder (arrows). The mass is located in the glenoid fossa (arrowhead). The mass is also located in the subacromial space (arrow).,Ultrasound image of a milk ducts in the human lactating breast at milk ejection. Two main milk ducts are displayed on ultrasound as a hypoechoic (black) structure with echogenic walls (white). Duct 1 is more superficial and has increased from 1.95 mm to 3.44 mm in diameter. Duct 2 has increased from 3.72 mm to 6.24 mm.
ROCO_15877,"Axial CT scan of the abdomen showing a large, well-defined, hypodense mass in the right lower quadrant. The mass is hypodense and extends to the right lower quadrant. The mass is hypodense and extends","Post-contrast axial CT demonstrates a heterogeneous mass replacing the left lobe of the liver, hypoenhancing to liver parenchyma, with areas of calcification. It displaces the stomach posteriorly and inferiorly. The left portal vein is not visualized."
ROCO_14686,Chest X-ray showing bilateral pleural effusions.,Right spontaneous pneumothorax VATS: right S3 segment granulations in centrally visceral pleura defect. Biopsy: squamous cell cancer.
ROCO_54072,Chest X-ray showing a large left pleural effusion (arrow).,Radiograph of a rabbit shows an L-shaped thermoseed (arrow) in the liver. The inserted portion of the thermoseed is aligned parallel to the long axis of the rabbit.
ROCO_75623,Axial CT scan showing a large mass in the right parotid gland.,CT chest showing extensive surgical emphysema and pneumomediastinum
ROCO_04054,Chest X-ray showing a large left ventricular mass with a large left atrial mass.,A patient's AP chest radiograph showing worsening of the air space shadowing with a further complication of a right-sided pneumothorax
ROCO_71541,Chest X-ray showing a large left pleural effusion.,AP radiograph of the same patient with ARDS as in Figure 6 with further complication of bilateral pneumothoraces secondary to pleural drain placement
ROCO_50816,Chest X-ray showing a large left-sided pleural effusion.,"The right upper lobe collapses into a triangular opacity with the lesser fissure migrating toward the anterior, superior and medial portions of the chest, closing like a Chinese fan. On an AP chest radiograph, the most striking feature is a superior and medial displacement of the minor fissure. Note also the raised right hemidiaphragm. On the lateral radiograph (not shown), the major fissure moves anteriorly, while the superior movement of the minor fissure is also seen. This atelectasis was secondary to a mucusplug"
ROCO_59219,Chest X-ray showing a large left-sided pleural effusion.,"A relatively late sign of pulmonary infarction is a rounded pleural based consolidation that is rounded centrally and is called a Hamptom's Hump. A Hamptom,s Hump can be differentiated from a pneumonic consolidation as the former lacks an air bronchogram. Note also a small right costophrenic effusion tracking up into the lesser fissure"
ROCO_76097,"Lateral radiograph of the ankle showing a large, well-defined, and well-defined, calcified, and calcified, calcified, and calcified, calcified, and calcified, calcified, and calcified, calc",Stable fixation was achieved with two 2.7 mm conventional lag screws (24 mm) on the lateral ridge of the talar fragment in a medio-caudal direction to allow for arthroscopic hardware removal
ROCO_46608,Echocardiography showing a large left ventricular mass (red arrows) with a thickened wall (white arrows). The mass is located in the left ventricular apex and is not associated with any cardiac disease. The mass is not associated,Intraoperative ultrasound scan showing the distribution of implanted seeds in the tumor.
ROCO_75831,Axial CT scan showing a large mass in the right parotid gland.,T2 weighted MRI of the larger inferior lesion on coronal section demonstrating deviation of inferior turbinate
ROCO_48507,Panoramic radiograph showing the presence of a radiolucent lesion in the left mandible.,Unilocular radiolucency in the mandible with corticated inferior border
ROCO_60571,CT scan of the brain showing a large mass in the right temporal lobe.,Computed tomography scan shows a heterogeneously enhanced and well-circumscribed tumor of the right parotid gland
ROCO_16365,"X-ray of the right hip showing a large, well-defined, non-enhancing mass (arrow) in the femoral head. The mass is located in the posterior aspect of the femoral head (arrowhead). The mass is","Vesicovaginal fistula in a patient who underwent hysterectomy one month earlier due to uterine myoma. Cystogram shows contrast leakage from the urinary bladder into the vagina (B, bladder; V, vagina; arrows, fistula)."
ROCO_32007,"Axial CT scan of the abdomen showing a large, well-defined, hypodense mass in the right lower quadrant. The mass is hypodense and has a high signal intensity. The mass is located in the right lower quadrant","Recurrence at the vagina in a 41-year-old woman who underwent hysterectomy and radiation therapy. CT scan reveals an irregular mass (arrows) between the bladder and rectum, and the presence of a centrally located low-attenuated area indicates necrosis and peripheral enhancement. On the left, a double-pigtail ureteral stent (arrowheads) is visible."
ROCO_67289,CT scan of the abdomen showing a large mass in the right lower quadrant.,Subcutaneous metastasis to a surgical scar in a 55-year-old woman who underwent radical hysterectomy and radiation therapy. CT scan shows a round heterogenous mass (arrow) in subcutaneous abdominal tissue in the region of the scar.
ROCO_00662,Chest X-ray showing a large right pleural effusion.,Radiograph of the chest revealing bilateral pleural effusion.
ROCO_18237,Postoperative chest X-ray showing the right upper lobe of the lung with a large pleural effusion. The right upper lobe is also enlarged. The left upper lobe is normal. The left lower lobe is enlarged. The left lower lobe is,"Angiogram after fenestration closure in a patient who underwent lateral tunnel type Fontan operation. One loop of the coil is in the pulmonary atrial side, and the remained two loops are in the IVC-to-PA baffle. There is small residual shunt through the coil. IVC, inferior vena cava; PA, pulmonary artery."
ROCO_59090,Preoperative radiograph of the patient showing the presence of a large radiolucent lesion in the left mandible.,Radiograph of a 58-year-old woman with acute pericoronitis without pericoronal radiolucency below the crown.
ROCO_29805,Preoperative radiograph of the patient showing the presence of the radiolucent lesion.,Radiograph of a 41-year-old man with acute pericoronitis with pericoronal radiolucency below the crown.
ROCO_44361,Panoramic radiograph of the patient showing the presence of a large radiopaque mass in the left mandible.,Panoramic radiograph revealing enhanced density of the cortical layer over the left condyle 8 months after commencement of treatment.
ROCO_63464,Axial CT scan showing a large mass in the right parotid gland. The arrow indicates the mass.,Computed tomography scan of the head: Right internal jugular venous thrombosis (white arrow).
ROCO_54770,CT scan of the abdomen showing a large mass in the right kidney.,Positron emission tomography-computed tomography image showing hypermetabolic mediastinal lymph nodes.
ROCO_13224,"CT scan of abdomen showing a large, well-defined, hypodense mass in the right kidney. The mass is hypodense and has a high signal intensity. The mass is located in the right kidney and is not associated with any other","Computed tomography (b). Images showing a large filling defect in the duodenal stump, which had caused duodenal stump obstruction and extrinsic bile duct compression."
ROCO_60940,Chest X-ray showing a large left pleural effusion.,The confirmation of right pneumothorax by chest X-ray.
ROCO_58023,CT scan of the abdomen showing a large mass in the right lower lobe (arrow).,"Cystic, septated benign thymic cyst (arrow)."
ROCO_65910,CT scan of abdomen showing a large mass in the right kidney.,Tumour recurrence after surgical resection of liver metastases. Contrast-enhanced CT shows the resection plane with surgical clips. There is tumour in the liver adjacent to the resection plane.
ROCO_62761,MRI brain showing a large mass in the left parietal lobe.,"An intensity corrected FSE image using the offset feathered data created from a single dataset using GRAPPA. The image is the same as Fig. 5e. However, the individual coil images have been optimally weighted and summed according to the sensitivity of the individual coils (i.e. SENSE processing with no speed up). The image demonstrates high quality and a low artefact level."
ROCO_23851,"Axial CT scan of the neck showing a large, well-defined, hypodense lesion in the right parotid gland (arrow). The lesion is located in the posterior part of the parotid gland and is associated with","CT of the neck with contrast showing an enhancing, well-circumscribed lesion located in the anterior neck at the level of the thyroid cartilage."
ROCO_46804,Chest X-ray showing a large left pleural effusion.,Chest X-ray after Angio-Seal placement.
ROCO_80437,Anteroposterior radiograph of the right hip showing a large cyst in the femoral neck.,There is no loosening of the acetabular component at three years after revision surgery.
ROCO_35359,"Lateral radiograph of the right knee showing a large, well-defined, non-tender, non-healing, non-healing, non-healing, non-healing, non-healing, non-he",Lateral radiograph of patient's knee showing minimally displaced transverse fracture of inferior third patella.
ROCO_44576,Echocardiogram showing a large left ventricular mass (arrow) with a thickened wall (arrowhead). The mass is located in the left ventricular apex. The left ventricular mass is not associated with any other cardiac abnormalities.,"Transthoracic parasternal long-axis view demonstrating the septal leaflet apical displacement of the tricuspid valve (arrow), the “sail-like configuration” of the enlarged anterior tricuspid leaflet (ATL), and the leftward shift of the interventricular septum reducing left ventricle compliance (IS)."
ROCO_59697,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant. The mass is hypoechoic and has a high density. The mass is not associated with any other mass or","Bilateral ovarian cyst: prenatal sonograpy at 33 weeks of case 14 which are spontaneously regression at 4 month after birth. B, bladder; O, ovary."
ROCO_44365,CT scan of abdomen showing a large mass in the right kidney (arrow).,"Abdominopelvic computed tomography of case 3. It shows no left kidney, a remnant left ureter, and a junction of the ureter inserted into the seminal vesicle (arrow)."
ROCO_72177,Ultrasonography of the left kidney. The arrow indicates the location of the renal mass.,US of a small metastatic node with punctate calcification (arrow) from papillary carcinoma of the thyroid.
ROCO_16286,Chest X-ray showing a large right-sided pleural effusion.,CXR showing patients enlarged mediastinal shadowing from chylopericardium.
ROCO_80257,"Radiograph of the shoulder showing a large, well-defined, radiopaque mass in the right shoulder (arrow).",Anteroposterior (AP) radiograph of the shoulder showing two well defined lytic destructive lesions involving the glenoid margin suggestive of cystic tuberculosis.
ROCO_46453,X-ray of the pelvis showing a large mass in the right femoral neck.,"Anteroposterior radiograph of pelvis. No lucency, sclerosis or subchondral collapse noted in the femoral head. Joint space is preserved."
ROCO_78315,Chest X-ray showing a large left pleural effusion.,Previous Chest radiograph with a discontinuous left lower posterior 9th rib. Note the normal left hemidiaphragm.
ROCO_15179,Axial CT scan showing a large mass in the right lower lobe of the liver.,"Contrast enhanced CT, portal phase. Presence of bilateral mostly solid parenchymatous ovarian masses with poor contrast enhancement and regular and smooth margins. The scan shows no uterine abnormalities."
ROCO_11562,CT scan of the chest showing a large mass in the right lower lobe of the lung. The mass is hypodense and extends to the right upper lobe. The mass is hypodense and extends to the right upper lobe. The mass is,Axial CT image demonstrates vena cava superior (white small arrow) and enlarged azygos vein (white large arrow). (Ao: Aorta).
ROCO_79514,"Abdominal computed tomography showing a large, well-defined, hypodense lesion in the right kidney. The lesion is located in the right kidney and is associated with a large, well-defined, hypodense lesion",CT-scan representing thrombosis of the left internal jugular vein due to a dislocated left subclavian catheter (white arrows).
ROCO_74672,Ultrasonography of the abdomen showing a large mass in the right lower quadrant.,‘Railway track’ and ‘bull’s eye’ signs are on USG.
ROCO_43626,Axial CT scan of the neck showing a large mass in the right parotid gland.,"T2-weighted magnetic resonance imaging sequence that was made post intervention, showed severe impingement on the spinal cord at the level of C7. Dramatic progression of the kyphosis to 90 degrees had occurred. In addition significant hypoplasia of the cervical vertebral bodies along the spine segments C5/7."
ROCO_49311,Axial T2-weighted magnetic resonance imaging of the neck showing a large mass in the right paranasal sinus.,Coronal T2-MRI showed significant defective ossification of the vertebral bodies (arrow).
ROCO_67809,Panoramic radiograph showing the presence of a large radiolucent lesion in the left maxillary sinus.,Apices of teeth 11 and 21 were still wide open.
ROCO_18283,Panoramic radiograph showing the presence of a large radiolucent lesion in the left maxillary sinus.,Root apex of tooth 11 matured with normal length.
ROCO_71604,Postoperative X-ray showing the tumor resected.,X ray two years later showing a 2 cm stone in the renal pelvis overlying pelvic bone.
ROCO_54417,"Angiogram of the left anterior descending artery showing a large, thickened, and calcified lesion in the left anterior descending artery.",Left renal arteriogram after the embolization procedure angiography performed after the embolization procedure demonstrated satisfactory visualization of the normal renal parenchyma and the remaining embolized tumor vasculature.
ROCO_46922,"CT scan of the abdomen showing a large, well-defined, hypodense lesion in the right lower lobe of the liver. The lesion is hypodense and has a high signal intensity. The lesion is located in the right","Abdominal CT scan, arrow depicts right adrenal mass."
ROCO_71846,Postoperative MRI showing complete resolution of the lesion.,MRI Sagittal and Transverse T2-W images reveal the extraosseous extension in the anterior epidural space compressing the spinal cord.
ROCO_79281,CT scan of the abdomen showing a large mass in the right lower lobe of the liver.,Repeat CT scan of the abdomen a few months later showing the same foreign body embedded in iliopsoas muscle with an abscess in the area.
ROCO_69322,CT scan showing a large mass in the right lower lobe of the liver.,Preoperative CT imaging showing a lesion of the lower one third of the right ureter in close proximity to the bladder wall.
ROCO_65705,CT scan of the abdomen showing a large mass in the right lower lobe of the liver.,CT scan showing the ruptured cyst.
ROCO_16328,Postoperative X-ray showing the stent in the ureter.,"Cystography, performed on 18 September 2008, shows hourglass urinary bladder. The suprapubic Foley catheter is emerging from superior compartment of hourglass bladder. The balloon of urethral Foley catheter is located in the inferior compartment of hourglass bladder."
ROCO_77958,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant.","Sagittal ultrasound scan of urinary bladder, performed on 30 December 2008: The two compartments of hourglass bladder are seen."
ROCO_74204,Axial T2-weighted magnetic resonance imaging of the brain shows a hyperintense lesion in the left temporal lobe (arrow).,"Postoperative first day MRI confirm the hemorrhage. Axial gradient T2 weighted images show a right cerebellar linear hypointensity, compatible with remote cerebellar hemorrhage."
ROCO_09308,CT scan of abdomen showing a large mass in the right lower quadrant.,Contrast CT scan of the Left Ovarian metastasis; showing a 4 cm heterogeneous mass with fairly intense enhancement.
ROCO_45651,"CT scan of the abdomen showing a large, well-defined, non-enhancing mass in the right lower lobe of the liver.",Computed tomography of the chest showing bilateral pleural effusions without other significant thoracic disease.
ROCO_14372,Chest X-ray showing bilateral pleural effusions.,Chest X-ray showing a diffuse nodular opacity in the hilar region of the right lung.
ROCO_41612,Postoperative magnetic resonance imaging of the cervical spine showing a complete fusion of the C3-C5 vertebrae.,"A sagittal pre-contrast T1-weighted spin-echo (SE) image shows a fluid collection in the posterior epidural space with low signal intensity, that is anteriorly compressing the dorsal sac and decreased signal intensity of the L5 and S1 vertebral bodies."
ROCO_46248,Chest CT scan showing a large mass in the right lower lobe.,Thin-section CT scan (lung windowing) shows homogenous consolidation with subpleural predominance in the left lower lung.
ROCO_09033,"Endoscopic retrograde cholangiopancreatography showing a large, well-defined, non-obstructing, non-obstructing, non-obstructing, non-obstructing, non-obstructing,",Post embolisation angiogram using PVA particles showed a marked reduction in vascularity
ROCO_59637,Chest X-ray showing a large left pleural effusion.,Patient - 2 X-ray chest after granuloma excision
ROCO_27468,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant. The mass is hypoechoic and has a high degree of contrast enhancement. The mass is located in the right","Normal three-vessel view. This image shows a longitudinal view of the pulmonary artery (PA), while the aorta (AO) and superior vena cava (SVC) are seen in cross-section"
ROCO_29662,"Ultrasound image of the right renal pelvis showing a large, well-circumscribed, and well-defined mass (arrow) in the right renal pelvis. The mass is located in the right renal pelvis and is not associated","An enlarged representation of the four-chamber view shows the intact interventricular septum between the ventricles (RV - right ventricle, LV - left ventricle). The foramen ovale is seen between the atria (RA - right atrium, LA - left atrium). The aneurysm is directed posteriorly and to the left (arrow); it has a very thin wall and a broad communication with the ventricle. The aneurysmal dimensions remained almost unchanged during ventricular contraction, which was suggestive of dyskinesia. The fetal head (HD) is in the lower pole and the spine (SPL) is along the maternal left side."
ROCO_24817,"Sagittal T2-weighted magnetic resonance imaging of the right hip showing a large, hyperintense lesion (arrow) in the proximal femoral head. The lesion is located in the posterior aspect of the femoral head and",Osteoid osteoma of the femur. Coronal CT scan shows a radiolucent nidus (black arrow) with surrounding bony sclerosis and cortical thickening (white arrow)
ROCO_64206,"Axial CT scan showing a large, well-defined, hypodense lesion in the right lower quadrant (arrow). The lesion is located in the posterior part of the right lower quadrant, and is not associated with any other",Fluoroscopy-guided lumbar facet joint injection at L4–5. The oblique spot image shows the intra-articular position of the needle (arrow).
ROCO_10708,"Axial CT scan of the abdomen showing a large, well-defined, hypodense lesion in the right kidney (arrow). The lesion is located in the right renal parenchyma and is associated with a large, well-","Contrast-enhanced axial CT scan through the inferior part of the cyst shows an enhancing, eccentric, lobulated mass (arrowhead) arising from the anterior wall of the cyst (arrow). Air and oral contrast within the cyst are noted"
ROCO_58487,Angiography of the left anterior descending artery. The arrow indicates the location of the left anterior descending artery. The arrowhead indicates the location of the left anterior descending artery. The arrow indicates the location of the left anterior descending artery. The arrow,"Percutaneous transhepatic embolization of varices in a patient with massive variceal bleeding. After percutaneous access into the portal vein (A), the venogram shows retrograde flow in the portal vein, filling varices from the left and posterior gastric veins; the gastric vein was selectively cannulated and embolized with coils (B). After this, there was reversal of flow in the portal vein and occlusion of the varices, providing short-term control of bleeding"
ROCO_43637,CT scan of the abdomen showing a large mass in the right lower lobe of the liver.,Axial contrast-enhanced CT scan of the liver done in May 2004 shows absence of focal hepatic lesions
ROCO_48750,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass (arrow) in the right lower quadrant. The mass is hypoechoic and has a high degree of contrast enhancement. The mass is not",Anterior placenta previa. The placenta (arrow) has covered the internal os completely (arrowhead)
ROCO_04607,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant. The mass is hypoechoic and has a high degree of contrast enhancement. The mass is not associated with any",Twin gestation. Molar changes are seen in the first placenta. Sagittal image shows both placentae to be anterior. A typical bunch-ofgrapes appearance (arrow) is present in the first placenta. The second placenta (arrowhead) is normal
ROCO_78907,Ultrasonography of the left kidney showing a large cystic lesion with a thickened wall and a thickened wall of the cyst. The cyst is located in the left renal parenchyma. The cyst is not associated,"An umbilical vein varix (v) is seen, intrahepatic in location"
ROCO_66949,Chest X-ray showing a large left pleural effusion (arrows) and a large left pleural effusion (arrows) with a small right pleural effusion (arrows) and a small right pleural effusion (,Frontal chest radiograph shows mediastinal widening (arrows)
ROCO_12178,Axial CT scan showing a large mass in the right parotid gland (arrow).,CT scan of the neck shows absence of the right lobe of the thyroid. The left lobe is well seen (arrow)
ROCO_35393,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant.",Renal ultrasonography revealed moderate hydronephrosis of the right kidney with an abscess-like collection measuring 7.2×8.4 cm in the upper pole of the right kidney and right perinephric space. The proximal part of the forgotten ureteral stent was observed in the dilated renal pelvis.
ROCO_11090,"Lateral radiograph of the right hip showing a large, well-defined, non-tender, non-healing, non-healing, non-healing, non-healing, non-healing, non-he","Articulating hip spacer in situ, the spacer stem is inserted into the femur according to a “press-fit” method."
ROCO_63713,CT scan of abdomen showing a large mass in the right kidney.,Contrast-enhanced CT scan demonstrating a large mass measuring 6.5 × 8 cm in the head of the pancreas (arrow) with central dystrophic calcifications.
ROCO_13130,Postoperative X-ray showing the implant in the mandible.,Lateral skull X-ray showing a nail traversing through the maxillary sinus to the skull base
ROCO_08629,CT scan of the abdomen showing a large mass in the right kidney (arrow).,CT scan of the abdomen shows a 5.3 × 4.4 cm cystic lesion (arrow) in the body/tail of the pancreas without any changes in acute or chronic pancreatitis
ROCO_69359,"A computed tomography scan of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant. The mass is hypoechoic and has a high signal intensity. The arrow indicates the location of the","Choroidal melanoma. The same case as in Figure 11 shows a tumor, with choroidal excavation (arrow). The tumor shows a bilobed or cottage-loaf appearance, which is caused by waisting (arrowhead) as it breaks through Bruch's membrane"
ROCO_68849,Ultrasonography of the left kidney showing a large cystic lesion with a thickened wall and a thickened wall of the cyst. The cyst is located in the left renal parenchyma. The cyst is located in,"Vitreous hemorrhage. B-scan of the right eye reveals widespread low-intensity echoes in the vitreous chamber, which show marked after-movement on dynamic scanning. The normal lens (L) is seen anteriorly"
ROCO_25837,CT scan of the abdomen showing a large mass in the right lower lobe of the liver.,CT scan of the chest shows calcifications in both breasts and minimal pericardial effusion
ROCO_27682,"Angiogram of the left femoral artery showing a large, thickened, and dilated left femoral artery.","Arteriogram before embolization, showing a pseudoaneurysm of medical superior genicular artery."
ROCO_04968,"Radiograph of the right femur showing a large, well-defined, radiolucent lesion in the proximal femur.",A plain tibial anteroposterior radiograph of a 21 year-old man shows a proximal fibular stress fracture with some lateral angulation.
ROCO_18936,"Radiograph of the right femur showing a large, well-defined, radiopaque lesion in the proximal femur.","Two weeks after symptom onset, a callus was formed at the fracture site."
ROCO_61764,Lateral radiograph of the lumbar spine showing a large mass in the L5-S1 region.,Postoperative radiographs showed posterior segmental fixation from L3 to S1.
ROCO_01978,"MRI of the pelvis showing a large, well-defined, hyperintense lesion in the right lower quadrant. The lesion is located in the posterior aspect of the right pelvic wall. The arrow indicates the lesion. The les",Axial T2W image shows two catheters (arrows) within the urinary bladder lumen
ROCO_10780,Ultrasound image of the spleen. The arrow indicates the spleen. The arrowhead indicates the spleen. The arrow indicates the spleen. The arrow indicates the spleen. The arrow indicates the spleen. The arrow indicates the,Sagittal USG of the fetal chest shows an echogenic aorta (arrowhead). The pulmonary artery is well seen (small arrow)
ROCO_36837,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant. The mass is hypoechoic and has a high degree of contrast enhancement. The mass is located in the right",Non-seminomatous germ cell tumor. USG shows a focal lesion having a heterogenous echotexture with solid and cystic components (asterix)
ROCO_10617,"Ultrasonography of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant.",USG of the fetus in the transverse plane at the level of abdomen shows the small stomach (white arrow)
